ID_FECHA,IMPORTE
2017-11-07 00:00:00,1126107.55
2017-11-08 00:00:00,1100552.98
2017-11-09 00:00:00,1068514.09
2017-11-10 00:00:00,918805.55
2017-11-11 00:00:00,962528.32
2017-11-12 00:00:00,1189649.64
2017-11-13 00:00:00,1200800.7
2017-11-14 00:00:00,1112833.55
2017-11-15 00:00:00,1081157.4
2017-11-16 00:00:00,992672.4
2017-11-17 00:00:00,887205.96
2017-11-18 00:00:00,931417.86
2017-11-19 00:00:00,1220612.5
2017-11-20 00:00:00,1098394.5
2017-11-21 00:00:00,1023770.04
2017-11-22 00:00:00,925260.44
2017-11-23 00:00:00,3796726
2017-11-24 00:00:00,8253177.18
2017-11-25 00:00:00,1072553.98
2017-11-26 00:00:00,1214117.02
2017-11-27 00:00:00,1254260.17
2017-11-28 00:00:00,1052760.39
2017-11-29 00:00:00,1100335.66
2017-11-30 00:00:00,1296334.39
2017-12-01 00:00:00,1023880.44
2017-12-02 00:00:00,1108524.31
2017-12-03 00:00:00,1407308.28
2017-12-04 00:00:00,1436644.45
2017-12-05 00:00:00,1425124.49
2017-12-06 00:00:00,1297832.07
2017-12-07 00:00:00,1199428.82
2017-12-08 00:00:00,1013022.09
2017-12-09 00:00:00,1045260.18
2017-12-10 00:00:00,1400759.02
2017-12-11 00:00:00,1408313.35
2017-12-12 00:00:00,1319400.74
2017-12-13 00:00:00,1243881.3
2017-12-14 00:00:00,1116652.23
2017-12-15 00:00:00,957676.17
2017-12-16 00:00:00,910530.36
2017-12-17 00:00:00,1132378.87
2017-12-18 00:00:00,1191347.68
2017-12-19 00:00:00,1032958.83
2017-12-20 00:00:00,945522.66
2017-12-21 00:00:00,737629.78
2017-12-22 00:00:00,612888.47
2017-12-23 00:00:00,337462.6
2017-12-24 00:00:00,294393.64
2017-12-25 00:00:00,5453185.08
2017-12-26 00:00:00,8061974.47
2017-12-27 00:00:00,2698363.17
2017-12-28 00:00:00,1635665.89
2017-12-29 00:00:00,1325616.35
2017-12-30 00:00:00,1017573.97
